05131	Shigellosis	0.000224784019128
05131	Shigellosis	1.73680638533e-06
05131	Shigellosis	2.24571278759e-06
05131	Shigellosis	2.13929373641e-07
05131	Shigellosis	8.8021413591e-07
05131	Shigellosis	5.46822897377e-06
05131	Shigellosis	5.041094031e-06
05131	Shigellosis	1.64236766379e-07
05131	Shigellosis	2.90569699922e-07
05131	Shigellosis	4.69019568757e-07
05131	Shigellosis	1.97500082903e-06
05131	Shigellosis	1.43542512114e-06
05131	Shigellosis	8.71349387683e-06
05131	Shigellosis	0.000159928714692
05131	Shigellosis	8.29963420111e-07
05131	Shigellosis	6.2600245761e-07
05131	Shigellosis	5.8008346806e-07
05131	Shigellosis	2.50329834674e-07
05131	Shigellosis	9.09904232757e-05
05131	Shigellosis	6.56761381333e-07
05131	Shigellosis	1.02535568635e-06
05131	Shigellosis	3.38331508863e-06
05131	Shigellosis	1.8465766526e-06
05131	Shigellosis	1.07717072495e-07
05131	Shigellosis	1.05291855563e-05
05131	Shigellosis	2.72914171493e-07
05131	Shigellosis	5.84883463135e-06
05131	Shigellosis	4.65845202522e-06
05131	Shigellosis	1.92259536431e-05
05131	Shigellosis	2.08489876724e-07
05131	Shigellosis	3.63261867853e-07
05131	Shigellosis	1.08019245255e-07
05131	Shigellosis	9.57652973122e-06
05131	Shigellosis	6.84305897191e-07
05131	Shigellosis	5.48532585588e-07
05131	Shigellosis	5.01668011569e-06
05131	Shigellosis	0.000124228756288
05131	Shigellosis	1.85126310564e-06
05131	Shigellosis	6.90985018369e-06
05131	Shigellosis	1.31243667175e-06
05131	Shigellosis	1.05825464771e-06
05131	Shigellosis	1.05825464771e-06
05131	Shigellosis	3.57365103596e-06
05131	Shigellosis	1.621275885e-05
05131	Shigellosis	4.14695246852e-05
05131	Shigellosis	1.2591036605e-05
05131	Shigellosis	2.06169039006e-05
05131	Shigellosis	4.78104700462e-06
05131	Shigellosis	1.23973910079e-05
05131	Shigellosis	0.000496464515695
05131	Shigellosis	0.000692487885141
05131	Shigellosis	0.000692487885141
05131	Shigellosis	0.00994236104548
05131	Shigellosis	0.00723933473694
05131	Shigellosis	0.0120624800006
05131	Shigellosis	0.000198607590218
05131	Shigellosis	0.000225609854559
05131	Shigellosis	0.0100616529457
05131	Shigellosis	0.000326228428761
05131	Shigellosis	0.000798746891082
05131	Shigellosis	5.50561284743e-07
05131	Shigellosis	5.50561284743e-07
05131	Shigellosis	3.61814840512e-06
05131	Shigellosis	5.50561284743e-07
05131	Shigellosis	1.83442164792e-06
05131	Shigellosis	6.99022889971e-06
05131	Shigellosis	8.07485046339e-07
05131	Shigellosis	1.90830448402e-07
05131	Shigellosis	2.47607019943e-05
05131	Shigellosis	1.17235311202e-07
05131	Shigellosis	1.30527572155e-06
05131	Shigellosis	1.30527572155e-06
05131	Shigellosis	4.39684401005e-06
05131	Shigellosis	2.16826368813e-06
05131	Shigellosis	1.3787012086e-05
05131	Shigellosis	5.69973190903e-06
05131	Shigellosis	3.44648966846e-06
05131	Shigellosis	4.33816997319e-06
05131	Shigellosis	3.53130862278e-06
05131	Shigellosis	8.06949978772e-05
05131	Shigellosis	0.007823888062
05131	Shigellosis	0.000372897254281
05131	Shigellosis	0.000337121927118
05131	Shigellosis	0.00833357920299
05131	Shigellosis	0.000879614864387
05131	Shigellosis	0.000841674626677
05131	Shigellosis	0.000172759800121
05131	Shigellosis	0.000386582094417
05131	Shigellosis	0.00447797856122
05131	Shigellosis	0.00513801309587
05131	Shigellosis	0.00664514584288
05131	Shigellosis	0.000299055676221
05131	Shigellosis	0.00250607637504
05131	Shigellosis	0.000437389991293
05131	Shigellosis	0.0188586761239
05131	Shigellosis	0.000155910744693
05131	Shigellosis	0.000415825437281
05131	Shigellosis	0.000426946589911
05131	Shigellosis	0.000293361710066
05131	Shigellosis	0.00463170342245
05131	Shigellosis	0.00309332685215
05131	Shigellosis	0.000211593075374
05131	Shigellosis	0.000594232669602
05131	Shigellosis	0.000525775090061
05131	Shigellosis	0.00585902992827
05131	Shigellosis	0.000593437406051
05131	Shigellosis	0.000210256484607
05131	Shigellosis	0.000457797662309
05131	Shigellosis	6.5609884932e-05
