05218	Melanoma	1.26859546148e-07
05218	Melanoma	2.50187717139e-07
05218	Melanoma	6.42963521083e-08
05218	Melanoma	7.00539135629e-09
05218	Melanoma	7.23253759287e-07
05218	Melanoma	1.96372786663e-07
05218	Melanoma	2.81502990206e-07
05218	Melanoma	1.02142944284e-07
05218	Melanoma	9.2726420687e-08
05218	Melanoma	1.45277244202e-07
05218	Melanoma	3.63643300088e-07
05218	Melanoma	1.31750646303e-07
05218	Melanoma	2.44848600097e-07
05218	Melanoma	8.38172330211e-07
05218	Melanoma	7.84890600706e-07
05218	Melanoma	2.3367100193e-07
05218	Melanoma	4.50786509112e-06
05218	Melanoma	4.27699495075e-08
05218	Melanoma	3.91041817007e-06
05218	Melanoma	5.87841630474e-08
05218	Melanoma	1.00060247893e-06
05218	Melanoma	6.43348449109e-07
05218	Melanoma	8.71331789881e-08
05218	Melanoma	4.66662997063e-07
05218	Melanoma	4.95407617784e-07
05218	Melanoma	8.47797754197e-07
05218	Melanoma	4.17178348579e-09
05218	Melanoma	3.87852742557e-07
05218	Melanoma	2.02696960666e-06
05218	Melanoma	1.93577455885e-07
05218	Melanoma	9.23911374384e-08
05218	Melanoma	3.20756738889e-07
05218	Melanoma	7.1174382288e-07
05218	Melanoma	1.12555672698e-05
05218	Melanoma	6.96807678524e-08
05218	Melanoma	7.91231727121e-08
05218	Melanoma	3.6601191749e-07
05218	Melanoma	2.78061206705e-08
05218	Melanoma	4.44299959189e-05
05218	Melanoma	1.46916299656e-07
05218	Melanoma	7.04827191625e-07
05218	Melanoma	4.92933580834e-07
05218	Melanoma	1.94687550439e-06
05218	Melanoma	1.42627508248e-06
05218	Melanoma	4.08980081718e-05
05218	Melanoma	1.0714151132e-06
05218	Melanoma	7.75801171445e-07
05218	Melanoma	1.1242700998e-06
05218	Melanoma	6.87450636844e-06
05218	Melanoma	7.19380593329e-05
05218	Melanoma	8.21980817926e-06
05218	Melanoma	8.71414111382e-06
05218	Melanoma	8.31262972372e-07
05218	Melanoma	1.9159303221e-05
05218	Melanoma	2.10248683119e-06
05218	Melanoma	1.47638506493e-06
05218	Melanoma	2.97721987994e-06
05218	Melanoma	1.82350522842e-06
05218	Melanoma	6.85772197545e-07
05218	Melanoma	1.96346564381e-06
05218	Melanoma	2.26022790162e-06
05218	Melanoma	4.17240881368e-06
05218	Melanoma	6.05485145531e-08
05218	Melanoma	4.17240881368e-06
05218	Melanoma	1.27104389097e-06
05218	Melanoma	7.5943629536e-07
05218	Melanoma	1.38634784814e-06
05218	Melanoma	3.42133984595e-07
05218	Melanoma	6.39095265724e-05
05218	Melanoma	1.67592852974e-07
05218	Melanoma	7.65412908585e-07
05218	Melanoma	3.41876923864e-07
05218	Melanoma	4.75759484965e-08
05218	Melanoma	1.37213966085e-06
05218	Melanoma	5.65107548129e-07
05218	Melanoma	3.42586575074e-07
05218	Melanoma	2.13641739999e-07
05218	Melanoma	9.99107656395e-06
05218	Melanoma	1.34442054849e-07
05218	Melanoma	2.03968770621e-06
05218	Melanoma	0.000109891201171
05218	Melanoma	9.99886338733e-07
05218	Melanoma	3.20697361887e-07
05218	Melanoma	3.47144773284e-06
05218	Melanoma	1.89894354615e-06
05218	Melanoma	1.55461003535e-07
05218	Melanoma	6.89949295708e-06
05218	Melanoma	9.12453735345e-07
05218	Melanoma	0.000279817736944
05218	Melanoma	1.68293972889e-05
05218	Melanoma	3.41294625888e-07
05218	Melanoma	0.000129937512576
05218	Melanoma	0.000177776270453
05218	Melanoma	1.43435706292e-06
05218	Melanoma	0.000863804464477
05218	Melanoma	3.40788423303e-06
05218	Melanoma	0.000142556917438
05218	Melanoma	1.93768569883e-08
05218	Melanoma	8.24261361823e-08
05218	Melanoma	1.61351261446e-06
05218	Melanoma	5.1445123957e-06
05218	Melanoma	2.98858016355e-06
05218	Melanoma	3.92814125181e-06
05218	Melanoma	2.00666455375e-06
05218	Melanoma	8.5821607282e-05
05218	Melanoma	9.98140994304e-08
05218	Melanoma	1.56311202168e-06
05218	Melanoma	9.81339710248e-07
05218	Melanoma	2.56669652715e-07
